Month,EntityID,DepartmentID,AccountCode,BudgetAmountAUD
2023-01-01,E02,D03,6060,1438.98
2023-01-01,E02,D03,6070,5267.9
2023-01-01,E02,D03,6080,2763.46
2023-01-01,E02,D03,6090,3616.07
2023-01-01,E02,D03,6100,3757.68
2023-01-01,E02,D03,6110,2078.45
2023-01-01,E02,D04,4000,-5464.13
2023-01-01,E02,D04,4010,-21321.07
2023-01-01,E02,D04,4020,-26483.29
2023-01-01,E02,D04,5000,3106.84
2023-01-01,E02,D04,5010,5014.89
2023-01-01,E02,D04,5100,1903.91
2023-01-01,E02,D04,6000,1738.94
2023-01-01,E02,D04,6010,4704.93
2023-01-01,E02,D04,6020,5290.53
2023-01-01,E02,D04,6030,2503.54
2023-01-01,E02,D04,6040,7018.65
2023-01-01,E02,D04,6050,6523.9
2023-01-01,E02,D04,6060,8869.77
2023-01-01,E02,D04,6070,5974.61
2023-01-01,E02,D04,6080,1252.18
2023-01-01,E02,D04,6090,2416.09
2023-01-01,E02,D04,6100,3503.99
2023-01-01,E02,D04,6110,4768.72
2023-01-01,E02,D05,4000,-5445.33
2023-01-01,E02,D05,4010,-9509.2
2023-01-01,E02,D05,4020,-12292.0
2023-01-01,E02,D05,5000,4654.21
2023-01-01,E02,D05,5010,7102.77
2023-01-01,E02,D05,5100,4097.47
2023-01-01,E02,D05,6000,7582.19
2023-01-01,E02,D05,6010,2643.39
2023-01-01,E02,D05,6020,3064.86
2023-01-01,E02,D05,6030,727.54
2023-01-01,E02,D05,6040,3228.17
2023-01-01,E02,D05,6050,1403.71
2023-01-01,E02,D05,6060,7267.01
2023-01-01,E02,D05,6070,2326.81
2023-01-01,E02,D05,6080,2318.35
2023-01-01,E02,D05,6090,3209.02
2023-01-01,E02,D05,6100,2847.7
2023-01-01,E02,D05,6110,749.87
2023-01-01,E02,D06,4000,-11832.3
2023-01-01,E02,D06,4010,-3478.48
2023-01-01,E02,D06,4020,-5696.61
2023-01-01,E02,D06,5000,2173.44
2023-01-01,E02,D06,5010,1618.6
2023-01-01,E02,D06,5100,2629.08
2023-01-01,E02,D06,6000,4935.88
2023-01-01,E02,D06,6010,1713.25
2023-01-01,E02,D06,6020,12940.42
2023-01-01,E02,D06,6030,7772.04
2023-01-01,E02,D06,6040,1553.81
2023-01-01,E02,D06,6050,4178.07
2023-01-01,E02,D06,6060,3124.96
2023-01-01,E02,D06,6070,2600.49
2023-01-01,E02,D06,6080,9544.59
2023-01-01,E02,D06,6090,3054.44
2023-01-01,E02,D06,6100,4302.24
2023-01-01,E02,D06,6110,3882.12
2023-01-01,E02,D07,4000,-8358.36
2023-01-01,E02,D07,4010,-8241.24
2023-01-01,E02,D07,4020,-13484.75
2023-01-01,E02,D07,5000,1501.8
2023-01-01,E02,D07,5010,3993.19
2023-01-01,E02,D07,5100,2979.13
2023-01-01,E02,D07,6000,3484.24
2023-01-01,E02,D07,6010,2075.56
2023-01-01,E02,D07,6020,1750.75
2023-01-01,E02,D07,6030,7679.8
2023-01-01,E02,D07,6040,1366.0
2023-01-01,E02,D07,6050,2236.11
2023-01-01,E02,D07,6060,3463.46
2023-01-01,E02,D07,6070,2259.41
2023-01-01,E02,D07,6080,2825.46
2023-01-01,E02,D07,6090,12404.58
2023-01-01,E02,D07,6100,10121.36
2023-01-01,E02,D07,6110,7941.98
2023-01-01,E02,D08,4000,-8492.57
2023-01-01,E02,D08,4010,-8146.54
2023-01-01,E02,D08,4020,-12084.41
2023-01-01,E02,D08,5000,1742.37
2023-01-01,E02,D08,5010,3277.7
2023-01-01,E02,D08,5100,6912.15
2023-01-01,E02,D08,6000,1777.04
2023-01-01,E02,D08,6010,3605.18
2023-01-01,E02,D08,6020,3889.35
2023-01-01,E02,D08,6030,2854.8
2023-01-01,E02,D08,6040,3847.54
2023-01-01,E02,D08,6050,4515.9
2023-01-01,E02,D08,6060,2394.04
2023-01-01,E02,D08,6070,4226.18
2023-01-01,E02,D08,6080,1372.25
2023-01-01,E02,D08,6090,4524.58
2023-01-01,E02,D08,6100,2020.56
2023-01-01,E02,D08,6110,5139.08
2023-01-01,E02,D09,4000,-8016.19
2023-01-01,E02,D09,4010,-14233.06
2023-01-01,E02,D09,4020,-1968.62
2023-01-01,E02,D09,5000,1366.56
2023-01-01,E02,D09,5010,2440.95
2023-01-01,E02,D09,5100,3004.78
2023-01-01,E02,D09,6000,3049.82
2023-01-01,E02,D09,6010,10577.07
2023-01-01,E02,D09,6020,2418.72
2023-01-01,E02,D09,6030,2846.92
2023-01-01,E02,D09,6040,2167.15
2023-01-01,E02,D09,6050,4338.62
2023-01-01,E02,D09,6060,14395.94
2023-01-01,E02,D09,6070,10547.27
2023-01-01,E02,D09,6080,1717.49
2023-01-01,E02,D09,6090,5372.02
2023-01-01,E02,D09,6100,1622.6
2023-01-01,E02,D09,6110,3002.84
2023-01-01,E02,D10,4000,-11498.76
2023-01-01,E02,D10,4010,-16125.67
2023-01-01,E02,D10,4020,-22025.24
2023-01-01,E02,D10,5000,1299.8
2023-01-01,E02,D10,5010,2957.27
2023-01-01,E02,D10,5100,2193.39
2023-01-01,E02,D10,6000,6721.86
2023-01-01,E02,D10,6010,1518.29
2023-01-01,E02,D10,6020,1892.79
2023-01-01,E02,D10,6030,1068.26
2023-01-01,E02,D10,6040,1655.81
2023-01-01,E02,D10,6050,3744.89
2023-01-01,E02,D10,6060,1952.31
2023-01-01,E02,D10,6070,1380.98
2023-01-01,E02,D10,6080,3066.45
2023-01-01,E02,D10,6090,8580.62
2023-01-01,E02,D10,6100,7074.87
2023-01-01,E02,D10,6110,4105.19
2023-01-01,E03,D01,4000,-9967.82
2023-01-01,E03,D01,4010,-9268.86
2023-01-01,E03,D01,4020,-12438.51
2023-01-01,E03,D01,5000,2582.2
2023-01-01,E03,D01,5010,1189.64
2023-01-01,E03,D01,5100,2616.25
2023-01-01,E03,D01,6000,1734.16
2023-01-01,E03,D01,6010,4399.58
2023-01-01,E03,D01,6020,1574.93
2023-01-01,E03,D01,6030,2442.14
2023-01-01,E03,D01,6040,5809.04
2023-01-01,E03,D01,6050,1667.13
2023-01-01,E03,D01,6060,7343.33
2023-01-01,E03,D01,6070,2429.49
2023-01-01,E03,D01,6080,2458.82
2023-01-01,E03,D01,6090,2312.66
2023-01-01,E03,D01,6100,7105.66
2023-01-01,E03,D01,6110,5491.58
2023-01-01,E03,D02,4000,-8181.52
2023-01-01,E03,D02,4010,-21368.13
2023-01-01,E03,D02,4020,-16842.3
2023-01-01,E03,D02,5000,3115.94
2023-01-01,E03,D02,5010,4359.7
2023-01-01,E03,D02,5100,8618.44
2023-01-01,E03,D02,6000,3701.04
2023-01-01,E03,D02,6010,1814.6
2023-01-01,E03,D02,6020,3945.73
2023-01-01,E03,D02,6030,2240.26
2023-01-01,E03,D02,6040,9215.5
2023-01-01,E03,D02,6050,1578.24
2023-01-01,E03,D02,6060,3780.45
2023-01-01,E03,D02,6070,3951.04
2023-01-01,E03,D02,6080,2106.59
2023-01-01,E03,D02,6090,2035.49
2023-01-01,E03,D02,6100,6036.46
2023-01-01,E03,D02,6110,4539.63
2023-01-01,E03,D03,4000,-5389.28
2023-01-01,E03,D03,4010,-19570.3
2023-01-01,E03,D03,4020,-5517.9
2023-01-01,E03,D03,5000,1866.67
2023-01-01,E03,D03,5010,1418.54
2023-01-01,E03,D03,5100,2278.35
2023-01-01,E03,D03,6000,2265.06
2023-01-01,E03,D03,6010,3863.53
2023-01-01,E03,D03,6020,7213.46
2023-01-01,E03,D03,6030,6073.85
2023-01-01,E03,D03,6040,1284.65
2023-01-01,E03,D03,6050,2626.77
2023-01-01,E03,D03,6060,5867.89
2023-01-01,E03,D03,6070,2601.54
2023-01-01,E03,D03,6080,2518.96
2023-01-01,E03,D03,6090,1383.29
2023-01-01,E03,D03,6100,2591.25
2023-01-01,E03,D03,6110,3258.45
2023-01-01,E03,D04,4000,-7389.84
2023-01-01,E03,D04,4010,-6177.14
2023-01-01,E03,D04,4020,-8005.22
2023-01-01,E03,D04,5000,879.14
2023-01-01,E03,D04,5010,5769.61
2023-01-01,E03,D04,5100,3886.01
2023-01-01,E03,D04,6000,3512.86
2023-01-01,E03,D04,6010,4720.11
2023-01-01,E03,D04,6020,2074.84
2023-01-01,E03,D04,6030,2001.33
2023-01-01,E03,D04,6040,2962.97
2023-01-01,E03,D04,6050,1391.53
2023-01-01,E03,D04,6060,5587.65
2023-01-01,E03,D04,6070,3800.12
2023-01-01,E03,D04,6080,3045.71
2023-01-01,E03,D04,6090,3655.45
2023-01-01,E03,D04,6100,3370.03
2023-01-01,E03,D04,6110,1955.65
2023-01-01,E03,D05,4000,-10548.95
2023-01-01,E03,D05,4010,-8108.97
2023-01-01,E03,D05,4020,-17061.17
2023-01-01,E03,D05,5000,10698.38
2023-01-01,E03,D05,5010,3389.08
2023-01-01,E03,D05,5100,2466.47
2023-01-01,E03,D05,6000,2012.69
2023-01-01,E03,D05,6010,2665.45
2023-01-01,E03,D05,6020,5147.54
2023-01-01,E03,D05,6030,4276.01
2023-01-01,E03,D05,6040,5256.8
2023-01-01,E03,D05,6050,1723.41
2023-01-01,E03,D05,6060,4995.56
2023-01-01,E03,D05,6070,1479.0
2023-01-01,E03,D05,6080,4361.59
2023-01-01,E03,D05,6090,1327.73
2023-01-01,E03,D05,6100,2976.44
2023-01-01,E03,D05,6110,8723.7
2023-01-01,E03,D06,4000,-9047.27
2023-01-01,E03,D06,4010,-4654.38
2023-01-01,E03,D06,4020,-44817.81
2023-01-01,E03,D06,5000,2449.67
2023-01-01,E03,D06,5010,1940.67
2023-01-01,E03,D06,5100,7804.13
2023-01-01,E03,D06,6000,11649.8
2023-01-01,E03,D06,6010,1904.28
2023-01-01,E03,D06,6020,4516.13
2023-01-01,E03,D06,6030,3128.0
2023-01-01,E03,D06,6040,1588.08
2023-01-01,E03,D06,6050,7063.31
2023-01-01,E03,D06,6060,2491.08
2023-01-01,E03,D06,6070,10643.22
2023-01-01,E03,D06,6080,3861.81
2023-01-01,E03,D06,6090,2690.37
2023-01-01,E03,D06,6100,2423.82
2023-01-01,E03,D06,6110,11469.98
2023-01-01,E03,D07,4000,-17718.72
2023-01-01,E03,D07,4010,-18283.55
2023-01-01,E03,D07,4020,-18538.76
2023-01-01,E03,D07,5000,3890.51
2023-01-01,E03,D07,5010,1424.42
2023-01-01,E03,D07,5100,5216.59
2023-01-01,E03,D07,6000,4110.11
2023-01-01,E03,D07,6010,2549.89
2023-01-01,E03,D07,6020,5627.29
2023-01-01,E03,D07,6030,4673.0
2023-01-01,E03,D07,6040,2231.93
2023-01-01,E03,D07,6050,1546.18
2023-01-01,E03,D07,6060,4588.03
2023-01-01,E03,D07,6070,1985.43
2023-01-01,E03,D07,6080,3277.54
2023-01-01,E03,D07,6090,3725.85
2023-01-01,E03,D07,6100,7980.32
2023-01-01,E03,D07,6110,1684.98
2023-01-01,E03,D08,4000,-8729.34
2023-01-01,E03,D08,4010,-5911.13
2023-01-01,E03,D08,4020,-40647.55
2023-01-01,E03,D08,5000,4247.35
2023-01-01,E03,D08,5010,2874.51
2023-01-01,E03,D08,5100,4867.06
2023-01-01,E03,D08,6000,1771.92
2023-01-01,E03,D08,6010,1343.0
2023-01-01,E03,D08,6020,10556.92
2023-01-01,E03,D08,6030,3675.55
2023-01-01,E03,D08,6040,2518.14
2023-01-01,E03,D08,6050,3403.63
2023-01-01,E03,D08,6060,3651.57
2023-01-01,E03,D08,6070,2409.34
2023-01-01,E03,D08,6080,5064.23
2023-01-01,E03,D08,6090,9420.6
2023-01-01,E03,D08,6100,6384.65
2023-01-01,E03,D08,6110,2155.29
2023-01-01,E03,D09,4000,-6063.95
2023-01-01,E03,D09,4010,-2347.08
2023-01-01,E03,D09,4020,-13456.02
2023-01-01,E03,D09,5000,4611.62
2023-01-01,E03,D09,5010,12188.69
2023-01-01,E03,D09,5100,5545.73
2023-01-01,E03,D09,6000,9112.63
2023-01-01,E03,D09,6010,971.9
2023-01-01,E03,D09,6020,3978.89
2023-01-01,E03,D09,6030,2190.26
2023-01-01,E03,D09,6040,1646.5
2023-01-01,E03,D09,6050,2318.96
2023-01-01,E03,D09,6060,2777.74
2023-01-01,E03,D09,6070,2297.49
2023-01-01,E03,D09,6080,1891.06
2023-01-01,E03,D09,6090,4354.69
2023-01-01,E03,D09,6100,2828.75
2023-01-01,E03,D09,6110,3190.52
2023-01-01,E03,D10,4000,-5291.69
2023-01-01,E03,D10,4010,-12745.0
2023-01-01,E03,D10,4020,-17585.6
2023-01-01,E03,D10,5000,6511.68
2023-01-01,E03,D10,5010,2852.91
2023-01-01,E03,D10,5100,1880.92
2023-01-01,E03,D10,6000,5587.59
2023-01-01,E03,D10,6010,2046.22
2023-01-01,E03,D10,6020,2715.93
2023-01-01,E03,D10,6030,3052.23
2023-01-01,E03,D10,6040,2067.95
2023-01-01,E03,D10,6050,2844.02
2023-01-01,E03,D10,6060,3359.09
2023-01-01,E03,D10,6070,1959.92
2023-01-01,E03,D10,6080,7974.11
2023-01-01,E03,D10,6090,8371.21
2023-01-01,E03,D10,6100,3040.08
2023-01-01,E03,D10,6110,2583.11
2023-01-01,E04,D01,4000,-17590.31
2023-01-01,E04,D01,4010,-22744.98
2023-01-01,E04,D01,4020,-11039.16
2023-01-01,E04,D01,5000,3384.2
2023-01-01,E04,D01,5010,5678.0
2023-01-01,E04,D01,5100,5445.11
2023-01-01,E04,D01,6000,2456.1
2023-01-01,E04,D01,6010,3645.35
2023-01-01,E04,D01,6020,6274.1
2023-01-01,E04,D01,6030,2247.34
2023-01-01,E04,D01,6040,7398.88
2023-01-01,E04,D01,6050,1183.61
2023-01-01,E04,D01,6060,2256.6
2023-01-01,E04,D01,6070,2016.43
2023-01-01,E04,D01,6080,13104.59
2023-01-01,E04,D01,6090,1042.98
2023-01-01,E04,D01,6100,2593.02
2023-01-01,E04,D01,6110,3525.36
2023-01-01,E04,D02,4000,-12572.09
2023-01-01,E04,D02,4010,-7951.99
2023-01-01,E04,D02,4020,-7747.69
2023-01-01,E04,D02,5000,2720.53
2023-01-01,E04,D02,5010,6356.97
2023-01-01,E04,D02,5100,1047.95
2023-01-01,E04,D02,6000,1948.0
2023-01-01,E04,D02,6010,2411.94
2023-01-01,E04,D02,6020,4758.05
2023-01-01,E04,D02,6030,2327.05
2023-01-01,E04,D02,6040,1923.64
2023-01-01,E04,D02,6050,4183.61
2023-01-01,E04,D02,6060,2703.82
2023-01-01,E04,D02,6070,5968.2
2023-01-01,E04,D02,6080,4896.14
2023-01-01,E04,D02,6090,2299.8
2023-01-01,E04,D02,6100,7121.95
2023-01-01,E04,D02,6110,2853.41
2023-01-01,E04,D03,4000,-17606.3
2023-01-01,E04,D03,4010,-3742.56
2023-01-01,E04,D03,4020,-21087.9
2023-01-01,E04,D03,5000,5635.84
2023-01-01,E04,D03,5010,3667.93
2023-01-01,E04,D03,5100,2580.5
2023-01-01,E04,D03,6000,1636.22
2023-01-01,E04,D03,6010,1487.69
2023-01-01,E04,D03,6020,2785.66
2023-01-01,E04,D03,6030,2702.38
2023-01-01,E04,D03,6040,2593.72
2023-01-01,E04,D03,6050,2226.7
2023-01-01,E04,D03,6060,2503.9
2023-01-01,E04,D03,6070,2735.2
2023-01-01,E04,D03,6080,6089.22
2023-01-01,E04,D03,6090,2432.9
2023-01-01,E04,D03,6100,3215.25
2023-01-01,E04,D03,6110,2352.65
2023-01-01,E04,D04,4000,-7675.73
2023-01-01,E04,D04,4010,-5803.67
2023-01-01,E04,D04,4020,-8645.39
2023-01-01,E04,D04,5000,4295.3
2023-01-01,E04,D04,5010,1111.18
2023-01-01,E04,D04,5100,6282.61
2023-01-01,E04,D04,6000,5991.72
2023-01-01,E04,D04,6010,5644.51
2023-01-01,E04,D04,6020,5194.22
2023-01-01,E04,D04,6030,6892.23
2023-01-01,E04,D04,6040,2770.48
2023-01-01,E04,D04,6050,1643.56
2023-01-01,E04,D04,6060,3169.17
2023-01-01,E04,D04,6070,4059.63
2023-01-01,E04,D04,6080,1785.24
2023-01-01,E04,D04,6090,3894.98
2023-01-01,E04,D04,6100,8499.93
2023-01-01,E04,D04,6110,4385.08
2023-01-01,E04,D05,4000,-5840.57
2023-01-01,E04,D05,4010,-26359.89
2023-01-01,E04,D05,4020,-12313.98
2023-01-01,E04,D05,5000,3044.84
2023-01-01,E04,D05,5010,4465.91
2023-01-01,E04,D05,5100,6209.94
2023-01-01,E04,D05,6000,1985.43
2023-01-01,E04,D05,6010,6226.79
2023-01-01,E04,D05,6020,6828.74
2023-01-01,E04,D05,6030,5089.42
2023-01-01,E04,D05,6040,2689.14
2023-01-01,E04,D05,6050,2148.95
2023-01-01,E04,D05,6060,4884.79
2023-01-01,E04,D05,6070,1632.7
2023-01-01,E04,D05,6080,2220.73
2023-01-01,E04,D05,6090,825.82
2023-01-01,E04,D05,6100,3557.87
2023-01-01,E04,D05,6110,2656.23
2023-01-01,E04,D06,4000,-22285.94
2023-01-01,E04,D06,4010,-14081.46
2023-01-01,E04,D06,4020,-13789.63
2023-01-01,E04,D06,5000,3794.97
2023-01-01,E04,D06,5010,7291.73
2023-01-01,E04,D06,5100,2592.96
2023-01-01,E04,D06,6000,2478.27
2023-01-01,E04,D06,6010,8226.33
2023-01-01,E04,D06,6020,3645.17
2023-01-01,E04,D06,6030,5401.83
2023-01-01,E04,D06,6040,2764.38
2023-01-01,E04,D06,6050,3135.47
2023-01-01,E04,D06,6060,3967.64
2023-01-01,E04,D06,6070,4499.18
2023-01-01,E04,D06,6080,1149.63
2023-01-01,E04,D06,6090,3445.1
2023-01-01,E04,D06,6100,3467.79
2023-01-01,E04,D06,6110,3775.42
2023-01-01,E04,D07,4000,-14765.89
2023-01-01,E04,D07,4010,-6120.55
2023-01-01,E04,D07,4020,-3302.83
2023-01-01,E04,D07,5000,3343.83
2023-01-01,E04,D07,5010,5512.44
2023-01-01,E04,D07,5100,3071.4
2023-01-01,E04,D07,6000,7878.89
2023-01-01,E04,D07,6010,4232.83
2023-01-01,E04,D07,6020,2800.58
2023-01-01,E04,D07,6030,4413.83
2023-01-01,E04,D07,6040,2375.02
2023-01-01,E04,D07,6050,3274.09
2023-01-01,E04,D07,6060,8555.49
2023-01-01,E04,D07,6070,4796.73
2023-01-01,E04,D07,6080,1843.38
2023-01-01,E04,D07,6090,3314.72
2023-01-01,E04,D07,6100,6556.03
2023-01-01,E04,D07,6110,8833.56
2023-01-01,E04,D08,4000,-11434.41
2023-01-01,E04,D08,4010,-17809.62
2023-01-01,E04,D08,4020,-6345.76
2023-01-01,E04,D08,5000,1570.17
2023-01-01,E04,D08,5010,3912.35
2023-01-01,E04,D08,5100,4020.96
2023-01-01,E04,D08,6000,1615.36
2023-01-01,E04,D08,6010,3302.84
2023-01-01,E04,D08,6020,4732.66
2023-01-01,E04,D08,6030,11521.41
2023-01-01,E04,D08,6040,2863.58
2023-01-01,E04,D08,6050,3813.99
2023-01-01,E04,D08,6060,2709.57
2023-01-01,E04,D08,6070,4270.89
2023-01-01,E04,D08,6080,5697.81
2023-01-01,E04,D08,6090,3874.04
2023-01-01,E04,D08,6100,3974.28
2023-01-01,E04,D08,6110,4054.87
2023-01-01,E04,D09,4000,-18270.87
2023-01-01,E04,D09,4010,-13517.23
2023-01-01,E04,D09,4020,-8231.75
2023-01-01,E04,D09,5000,1624.49
2023-01-01,E04,D09,5010,1420.25
2023-01-01,E04,D09,5100,7028.4
2023-01-01,E04,D09,6000,3979.39
2023-01-01,E04,D09,6010,11892.73
2023-01-01,E04,D09,6020,3739.67
2023-01-01,E04,D09,6030,1644.31
2023-01-01,E04,D09,6040,2561.05
2023-01-01,E04,D09,6050,3316.72
2023-01-01,E04,D09,6060,3981.13
2023-01-01,E04,D09,6070,5701.3
2023-01-01,E04,D09,6080,5845.71
2023-01-01,E04,D09,6090,1451.44
2023-01-01,E04,D09,6100,4712.69
2023-01-01,E04,D09,6110,2135.54
2023-01-01,E04,D10,4000,-8247.33
2023-01-01,E04,D10,4010,-13183.03
2023-01-01,E04,D10,4020,-10989.92
2023-01-01,E04,D10,5000,3671.76
2023-01-01,E04,D10,5010,3665.97
2023-01-01,E04,D10,5100,3256.91
2023-01-01,E04,D10,6000,4028.86
2023-01-01,E04,D10,6010,2288.65
2023-01-01,E04,D10,6020,3574.94
2023-01-01,E04,D10,6030,2065.91
2023-01-01,E04,D10,6040,3274.37
2023-01-01,E04,D10,6050,4934.09
2023-01-01,E04,D10,6060,1216.33
2023-01-01,E04,D10,6070,2126.85
2023-01-01,E04,D10,6080,3250.1
2023-01-01,E04,D10,6090,4485.9
2023-01-01,E04,D10,6100,4133.97
2023-01-01,E04,D10,6110,4670.82
2023-01-01,E05,D01,4000,-12976.31
2023-01-01,E05,D01,4010,-6189.86
2023-01-01,E05,D01,4020,-6965.8
2023-01-01,E05,D01,5000,5228.63
2023-01-01,E05,D01,5010,2986.34
2023-01-01,E05,D01,5100,5221.46
2023-01-01,E05,D01,6000,1394.54
2023-01-01,E05,D01,6010,5204.92
2023-01-01,E05,D01,6020,6137.3
2023-01-01,E05,D01,6030,2811.52
2023-01-01,E05,D01,6040,2262.4
2023-01-01,E05,D01,6050,2916.18
2023-01-01,E05,D01,6060,2077.07
2023-01-01,E05,D01,6070,2488.7
2023-01-01,E05,D01,6080,2525.61
2023-01-01,E05,D01,6090,3221.66
2023-01-01,E05,D01,6100,4828.22
2023-01-01,E05,D01,6110,3783.95
2023-01-01,E05,D02,4000,-8044.39
2023-01-01,E05,D02,4010,-22686.55
2023-01-01,E05,D02,4020,-14822.95
2023-01-01,E05,D02,5000,2964.52
2023-01-01,E05,D02,5010,1386.5
2023-01-01,E05,D02,5100,1834.87
2023-01-01,E05,D02,6000,3893.12
2023-01-01,E05,D02,6010,11247.86
2023-01-01,E05,D02,6020,2135.48
2023-01-01,E05,D02,6030,3503.43
2023-01-01,E05,D02,6040,6768.95
2023-01-01,E05,D02,6050,1293.08
2023-01-01,E05,D02,6060,5297.36
2023-01-01,E05,D02,6070,1972.72
2023-01-01,E05,D02,6080,4724.62
2023-01-01,E05,D02,6090,2261.67
2023-01-01,E05,D02,6100,4973.62
2023-01-01,E05,D02,6110,341.71
2023-01-01,E05,D03,4000,-14265.87
2023-01-01,E05,D03,4010,-6389.81
2023-01-01,E05,D03,4020,-10926.52
2023-01-01,E05,D03,5000,8078.91
2023-01-01,E05,D03,5010,3563.08
2023-01-01,E05,D03,5100,1996.14
2023-01-01,E05,D03,6000,2491.71
2023-01-01,E05,D03,6010,1570.66
2023-01-01,E05,D03,6020,5439.46
2023-01-01,E05,D03,6030,2291.48
2023-01-01,E05,D03,6040,6926.16
2023-01-01,E05,D03,6050,3092.81
2023-01-01,E05,D03,6060,5600.65
2023-01-01,E05,D03,6070,2513.1
2023-01-01,E05,D03,6080,3716.32
2023-01-01,E05,D03,6090,4169.57
2023-01-01,E05,D03,6100,4258.37
2023-01-01,E05,D03,6110,5749.54
2023-01-01,E05,D04,4000,-20810.66
2023-01-01,E05,D04,4010,-12968.55
2023-01-01,E05,D04,4020,-35525.14
2023-01-01,E05,D04,5000,1782.96
2023-01-01,E05,D04,5010,1474.45
2023-01-01,E05,D04,5100,2468.12
2023-01-01,E05,D04,6000,1719.48
2023-01-01,E05,D04,6010,3342.98
2023-01-01,E05,D04,6020,6331.97
2023-01-01,E05,D04,6030,2606.49
2023-01-01,E05,D04,6040,1529.36
2023-01-01,E05,D04,6050,2494.16
2023-01-01,E05,D04,6060,9352.0
2023-01-01,E05,D04,6070,1196.35
2023-01-01,E05,D04,6080,1787.6
2023-01-01,E05,D04,6090,2521.83
2023-01-01,E05,D04,6100,3563.71
2023-01-01,E05,D04,6110,3060.46
2023-01-01,E05,D05,4000,-11203.17
2023-01-01,E05,D05,4010,-6713.78
2023-01-01,E05,D05,4020,-11010.73
2023-01-01,E05,D05,5000,7973.64
2023-01-01,E05,D05,5010,2624.49
2023-01-01,E05,D05,5100,2014.84
2023-01-01,E05,D05,6000,1050.93
2023-01-01,E05,D05,6010,1882.73
2023-01-01,E05,D05,6020,5185.12
2023-01-01,E05,D05,6030,10102.09
2023-01-01,E05,D05,6040,1099.35
2023-01-01,E05,D05,6050,12191.81
2023-01-01,E05,D05,6060,5278.87
2023-01-01,E05,D05,6070,3637.68
2023-01-01,E05,D05,6080,5326.83
2023-01-01,E05,D05,6090,3769.42
2023-01-01,E05,D05,6100,2288.14
2023-01-01,E05,D05,6110,1690.92
2023-01-01,E05,D06,4000,-8176.91
2023-01-01,E05,D06,4010,-12365.72
2023-01-01,E05,D06,4020,-6189.68
2023-01-01,E05,D06,5000,5501.65
2023-01-01,E05,D06,5010,6843.61
2023-01-01,E05,D06,5100,5302.05
2023-01-01,E05,D06,6000,2946.84
2023-01-01,E05,D06,6010,2915.59
2023-01-01,E05,D06,6020,4922.78
2023-01-01,E05,D06,6030,2239.77
2023-01-01,E05,D06,6040,5825.34
2023-01-01,E05,D06,6050,10701.95
2023-01-01,E05,D06,6060,8804.95
2023-01-01,E05,D06,6070,2703.39
2023-01-01,E05,D06,6080,1025.63
2023-01-01,E05,D06,6090,5399.25
2023-01-01,E05,D06,6100,5766.58
2023-01-01,E05,D06,6110,6133.55
2023-01-01,E05,D07,4000,-9826.69
2023-01-01,E05,D07,4010,-11770.45
2023-01-01,E05,D07,4020,-10432.63
2023-01-01,E05,D07,5000,9910.23
2023-01-01,E05,D07,5010,8659.96
2023-01-01,E05,D07,5100,2528.64
2023-01-01,E05,D07,6000,3320.21
2023-01-01,E05,D07,6010,8190.48
2023-01-01,E05,D07,6020,1792.33
2023-01-01,E05,D07,6030,1184.25
2023-01-01,E05,D07,6040,3842.9
2023-01-01,E05,D07,6050,13897.57
2023-01-01,E05,D07,6060,6559.68
2023-01-01,E05,D07,6070,4524.27
2023-01-01,E05,D07,6080,4964.71
2023-01-01,E05,D07,6090,2173.83
2023-01-01,E05,D07,6100,1823.74
2023-01-01,E05,D07,6110,7038.28
2023-01-01,E05,D08,4000,-7577.75
2023-01-01,E05,D08,4010,-5101.31
2023-01-01,E05,D08,4020,-11611.9
2023-01-01,E05,D08,5000,5290.2
2023-01-01,E05,D08,5010,4401.43
2023-01-01,E05,D08,5100,3262.13
2023-01-01,E05,D08,6000,5731.12
2023-01-01,E05,D08,6010,2935.28
2023-01-01,E05,D08,6020,3035.13
2023-01-01,E05,D08,6030,1767.14
2023-01-01,E05,D08,6040,3375.88
2023-01-01,E05,D08,6050,2626.2
2023-01-01,E05,D08,6060,4793.05
2023-01-01,E05,D08,6070,993.56
2023-01-01,E05,D08,6080,1742.9
2023-01-01,E05,D08,6090,1990.62
2023-01-01,E05,D08,6100,2174.72
2023-01-01,E05,D08,6110,2891.25
2023-01-01,E05,D09,4000,-7876.58
2023-01-01,E05,D09,4010,-9981.47
2023-01-01,E05,D09,4020,-11652.87
2023-01-01,E05,D09,5000,1927.66
2023-01-01,E05,D09,5010,2090.92
2023-01-01,E05,D09,5100,1733.87
2023-01-01,E05,D09,6000,2204.13
2023-01-01,E05,D09,6010,2514.81
2023-01-01,E05,D09,6020,3149.49
2023-01-01,E05,D09,6030,6247.29
2023-01-01,E05,D09,6040,1010.46
2023-01-01,E05,D09,6050,3278.66
2023-01-01,E05,D09,6060,2344.21
2023-01-01,E05,D09,6070,5776.7
2023-01-01,E05,D09,6080,3365.36
2023-01-01,E05,D09,6090,10326.96
2023-01-01,E05,D09,6100,2512.12
2023-01-01,E05,D09,6110,7154.0
2023-01-01,E05,D10,4000,-19218.5
2023-01-01,E05,D10,4010,-19227.84
2023-01-01,E05,D10,4020,-4864.02
2023-01-01,E05,D10,5000,2061.56
2023-01-01,E05,D10,5010,5220.29
2023-01-01,E05,D10,5100,7369.1
